sample_number,date_time,temperature_water,sub_pressure,level_m
517,2/17/2018 21:00,16.237,163.78,2.183547716
518,2/17/2018 21:15,16.237,163.77,2.183414394
519,2/17/2018 21:30,16.237,163.47,2.179414734
520,2/17/2018 21:45,16.237,163.65,2.18181453
521,2/17/2018 22:00,16.237,163.82,2.184081004
522,2/17/2018 22:15,16.237,163.78,2.183547716
523,2/17/2018 22:30,16.237,163.64,2.181681208
524,2/17/2018 22:45,16.237,163.83,2.184214326
525,2/17/2018 23:00,16.237,163.76,2.183281072
526,2/17/2018 23:15,16.237,163.59,2.181014598
527,2/17/2018 23:30,16.237,163.71,2.182614462
528,2/17/2018 23:45,16.237,163.78,2.183547716
529,2/18/2018 0:00,16.237,163.79,2.183681038
530,2/18/2018 0:15,16.237,163.85,2.18448097
531,2/18/2018 0:30,16.237,163.97,2.186080834
532,2/18/2018 0:45,16.237,163.91,2.185280902
533,2/18/2018 1:00,16.237,163.81,2.183947682
534,2/18/2018 1:15,16.237,163.97,2.186080834
535,2/18/2018 1:30,16.237,163.92,2.185414224
536,2/18/2018 1:45,16.237,163.92,2.185414224
537,2/18/2018 2:00,16.237,164.04,2.187014088
538,2/18/2018 2:15,16.237,164.05,2.18714741
539,2/18/2018 2:30,16.237,163.92,2.185414224
540,2/18/2018 2:45,16.237,163.91,2.185280902
541,2/18/2018 3:00,16.237,163.95,2.18581419
542,2/18/2018 3:15,16.237,163.95,2.18581419
543,2/18/2018 3:30,16.237,163.94,2.185680868
544,2/18/2018 3:45,16.237,163.93,2.185547546
545,2/18/2018 4:00,16.237,163.87,2.184747614
546,2/18/2018 4:15,16.237,163.79,2.183681038
547,2/18/2018 4:30,16.237,163.85,2.18448097
548,2/18/2018 4:45,16.237,163.79,2.183681038
549,2/18/2018 5:00,16.237,163.72,2.182747784
550,2/18/2018 5:15,16.237,163.67,2.182081174
551,2/18/2018 5:30,16.237,163.61,2.181281242
552,2/18/2018 5:45,16.237,163.72,2.182747784
553,2/18/2018 6:00,16.237,163.78,2.183547716
554,2/18/2018 6:15,16.237,163.83,2.184214326
555,2/18/2018 6:30,16.237,163.72,2.182747784
556,2/18/2018 6:45,16.237,163.65,2.18181453
557,2/18/2018 7:00,16.237,163.67,2.182081174
558,2/18/2018 7:15,16.237,163.73,2.182881106
559,2/18/2018 7:30,16.237,163.61,2.181281242
560,2/18/2018 7:45,16.237,163.66,2.181947852
561,2/18/2018 8:00,16.237,163.66,2.181947852
562,2/18/2018 8:15,16.237,163.35,2.17781487
563,2/18/2018 8:30,16.237,163.48,2.179548056
564,2/18/2018 8:45,16.237,163.37,2.178081514
565,2/18/2018 9:00,16.237,163.44,2.179014768
566,2/18/2018 9:15,16.237,163.32,2.177414904
567,2/18/2018 9:30,16.237,163.4,2.17848148
568,2/18/2018 9:45,16.237,163.48,2.179548056
569,2/18/2018 10:00,16.237,163.32,2.177414904
570,2/18/2018 10:15,16.237,163.32,2.177414904
571,2/18/2018 10:30,16.237,163.25,2.17648165
572,2/18/2018 10:45,16.237,163.02,2.173415244
573,2/18/2018 11:00,16.237,163.08,2.174215176
574,2/18/2018 11:15,16.237,162.72,2.169415584
575,2/18/2018 11:30,16.237,163.02,2.173415244
576,2/18/2018 11:45,16.237,162.91,2.171948702
577,2/18/2018 12:00,16.237,162.9,2.17181538
578,2/18/2018 12:15,16.237,162.9,2.17181538
579,2/18/2018 12:30,16.237,162.96,2.172615312
580,2/18/2018 12:45,16.237,162.58,2.167549076
581,2/18/2018 13:00,16.237,162.94,2.172348668
582,2/18/2018 13:15,16.237,162.9,2.17181538
583,2/18/2018 13:30,16.237,162.81,2.170615482
584,2/18/2018 13:45,16.237,162.68,2.168882296
585,2/18/2018 14:00,16.237,162.74,2.169682228
586,2/18/2018 14:15,16.237,162.71,2.169282262
587,2/18/2018 14:30,16.237,162.79,2.170348838
588,2/18/2018 14:45,16.237,162.72,2.169415584
589,2/18/2018 15:00,16.237,162.83,2.170882126
590,2/18/2018 15:15,16.237,162.8,2.17048216
591,2/18/2018 15:30,16.237,162.58,2.167549076
592,2/18/2018 15:45,16.237,162.44,2.165682568
593,2/18/2018 16:00,16.237,162.48,2.166215856
594,2/18/2018 16:15,16.332,162.74,2.169682228
595,2/18/2018 16:30,16.237,162.81,2.170615482
596,2/18/2018 16:45,16.237,162.66,2.168615652
597,2/18/2018 17:00,16.332,162.81,2.170615482
598,2/18/2018 17:15,16.332,162.58,2.167549076
599,2/18/2018 17:30,16.332,163,2.1731486
600,2/18/2018 17:45,16.237,163,2.1731486
601,2/18/2018 18:00,16.141,163.07,2.174081854
602,2/18/2018 18:15,16.141,163.43,2.178881446
603,2/18/2018 18:30,16.141,163.13,2.174881786
604,2/18/2018 18:45,16.332,163.18,2.175548396
605,2/18/2018 19:00,16.237,162.86,2.171282092
606,2/18/2018 19:15,16.237,163.34,2.177681548
607,2/18/2018 19:30,16.237,163.22,2.176081684
608,2/18/2018 19:45,16.332,163.37,2.178081514
609,2/18/2018 20:00,16.427,163.4,2.17848148
610,2/18/2018 20:15,16.332,163.68,2.182214496
611,2/18/2018 20:30,16.237,163.4,2.17848148
612,2/18/2018 20:45,16.141,163.38,2.178214836
613,2/18/2018 21:00,16.141,163.19,2.175681718
614,2/18/2018 21:15,16.141,163.25,2.17648165
615,2/18/2018 21:30,16.237,163.36,2.177948192
616,2/18/2018 21:45,16.332,163.32,2.177414904
617,2/18/2018 22:00,16.427,163.41,2.178614802
618,2/18/2018 22:15,16.427,163.35,2.17781487
619,2/18/2018 22:30,16.332,163.37,2.178081514
620,2/18/2018 22:45,16.237,163.08,2.174215176
621,2/18/2018 23:00,16.141,163.29,2.177014938
622,2/18/2018 23:15,16.141,163.22,2.176081684
623,2/18/2018 23:30,16.237,163.39,2.178348158
624,2/18/2018 23:45,16.237,163.45,2.17914809
625,2/19/2018 0:00,16.237,163.39,2.178348158
626,2/19/2018 0:15,16.237,163.33,2.177548226
627,2/19/2018 0:30,16.332,163.26,2.176614972
628,2/19/2018 0:45,16.237,163.1,2.17448182
629,2/19/2018 1:00,16.332,163.41,2.178614802
630,2/19/2018 1:15,16.237,163.49,2.179681378
631,2/19/2018 1:30,16.237,163.38,2.178214836
632,2/19/2018 1:45,16.237,163.19,2.175681718
633,2/19/2018 2:00,16.237,163.57,2.180747954
634,2/19/2018 2:15,16.237,163.39,2.178348158
635,2/19/2018 2:30,16.332,163.5,2.1798147
636,2/19/2018 2:45,16.332,163.38,2.178214836
637,2/19/2018 3:00,16.332,163.56,2.180614632
638,2/19/2018 3:15,16.332,163.63,2.181547886
639,2/19/2018 3:30,16.332,163.56,2.180614632
640,2/19/2018 3:45,16.332,163.68,2.182214496
641,2/19/2018 4:00,16.332,163.46,2.179281412
642,2/19/2018 4:15,16.332,163.57,2.180747954
643,2/19/2018 4:30,16.332,163.57,2.180747954
644,2/19/2018 4:45,16.332,163.52,2.180081344
645,2/19/2018 5:00,16.332,163.41,2.178614802
646,2/19/2018 5:15,16.332,163.59,2.181014598
647,2/19/2018 5:30,16.332,163.59,2.181014598
648,2/19/2018 5:45,16.332,163.66,2.181947852
649,2/19/2018 6:00,16.332,163.67,2.182081174
650,2/19/2018 6:15,16.332,163.62,2.181414564
651,2/19/2018 6:30,16.237,163.79,2.183681038
652,2/19/2018 6:45,16.237,163.68,2.182214496
653,2/19/2018 7:00,16.332,163.78,2.183547716
654,2/19/2018 7:15,16.332,163.62,2.181414564
655,2/19/2018 7:30,16.332,163.62,2.181414564
656,2/19/2018 7:45,16.332,163.55,2.18048131
657,2/19/2018 8:00,16.332,163.53,2.180214666
658,2/19/2018 8:15,16.427,163.57,2.180747954
659,2/19/2018 8:30,16.332,163.64,2.181681208
660,2/19/2018 8:45,16.332,163.52,2.180081344
661,2/19/2018 9:00,16.237,163.47,2.179414734
662,2/19/2018 9:15,16.237,163.48,2.179548056
663,2/19/2018 9:30,16.237,163.59,2.181014598
664,2/19/2018 9:45,16.237,163.46,2.179281412
665,2/19/2018 10:00,16.237,163.15,2.17514843
666,2/19/2018 10:15,16.332,163.31,2.177281582
667,2/19/2018 10:30,16.237,163.01,2.173281922
668,2/19/2018 10:45,16.332,163.06,2.173948532
669,2/19/2018 11:00,16.332,163.24,2.176348328
670,2/19/2018 11:15,16.332,163.11,2.174615142
671,2/19/2018 11:30,16.427,162.89,2.171682058
672,2/19/2018 11:45,16.332,162.73,2.169548906
673,2/19/2018 12:00,16.237,163.12,2.174748464
674,2/19/2018 12:15,16.237,163.18,2.175548396
675,2/19/2018 12:30,16.237,163.31,2.177281582
676,2/19/2018 12:45,16.332,162.72,2.169415584
677,2/19/2018 13:00,16.427,162.81,2.170615482
678,2/19/2018 13:15,16.332,162.61,2.167949042
679,2/19/2018 13:30,16.332,162.77,2.170082194
680,2/19/2018 13:45,16.237,162.48,2.166215856
681,2/19/2018 14:00,16.332,162.64,2.168349008
682,2/19/2018 14:15,16.332,162.71,2.169282262
683,2/19/2018 14:30,16.332,162.88,2.171548736
684,2/19/2018 14:45,16.332,162.6,2.16781572
685,2/19/2018 15:00,16.332,162.72,2.169415584
686,2/19/2018 15:15,16.332,162.7,2.16914894
687,2/19/2018 15:30,16.332,162.73,2.169548906
688,2/19/2018 15:45,16.332,162.51,2.166615822
689,2/19/2018 16:00,16.332,162.63,2.168215686
690,2/19/2018 16:15,16.427,162.54,2.167015788
691,2/19/2018 16:30,16.332,162.31,2.163949382
692,2/19/2018 16:45,16.427,162.45,2.16581589
693,2/19/2018 17:00,16.332,162.44,2.165682568
694,2/19/2018 17:15,16.332,162.62,2.168082364
695,2/19/2018 17:30,16.332,162.68,2.168882296
696,2/19/2018 17:45,16.332,162.74,2.169682228
697,2/19/2018 18:00,16.427,162.9,2.17181538
698,2/19/2018 18:15,16.427,163.16,2.175281752
699,2/19/2018 18:30,16.332,163.33,2.177548226
700,2/19/2018 18:45,16.332,163.04,2.173681888
701,2/19/2018 19:00,16.332,163.11,2.174615142
702,2/19/2018 19:15,16.332,163.12,2.174748464
703,2/19/2018 19:30,16.332,163.25,2.17648165
704,2/19/2018 19:45,16.427,163.18,2.175548396
705,2/19/2018 20:00,16.427,163.06,2.173948532
706,2/19/2018 20:15,16.427,163.26,2.176614972
707,2/19/2018 20:30,16.427,163.26,2.176614972
708,2/19/2018 20:45,16.332,163.31,2.177281582
709,2/19/2018 21:00,16.332,163.32,2.177414904
710,2/19/2018 21:15,16.332,163.34,2.177681548
711,2/19/2018 21:30,16.332,163.36,2.177948192
712,2/19/2018 21:45,16.427,163.43,2.178881446
713,2/19/2018 22:00,16.427,163.4,2.17848148
714,2/19/2018 22:15,16.427,163.41,2.178614802
715,2/19/2018 22:30,16.427,163.44,2.179014768
716,2/19/2018 22:45,16.427,163.47,2.179414734
717,2/19/2018 23:00,16.427,163.61,2.181281242
718,2/19/2018 23:15,16.427,163.62,2.181414564
719,2/19/2018 23:30,16.332,163.36,2.177948192
720,2/19/2018 23:45,16.332,163.4,2.17848148
721,2/20/2018 0:00,16.332,163.42,2.178748124
722,2/20/2018 0:15,16.332,163.4,2.17848148
723,2/20/2018 0:30,16.332,163.49,2.179681378
724,2/20/2018 0:45,16.427,163.43,2.178881446
725,2/20/2018 1:00,16.427,163.38,2.178214836
726,2/20/2018 1:15,16.427,163.38,2.178214836
727,2/20/2018 1:30,16.427,163.62,2.181414564
728,2/20/2018 1:45,16.427,163.57,2.180747954
729,2/20/2018 2:00,16.427,163.65,2.18181453
730,2/20/2018 2:15,16.427,163.55,2.18048131
731,2/20/2018 2:30,16.427,163.45,2.17914809
732,2/20/2018 2:45,16.427,163.24,2.176348328
733,2/20/2018 3:00,16.427,163.36,2.177948192
734,2/20/2018 3:15,16.427,163.27,2.176748294
735,2/20/2018 3:30,16.427,163.49,2.179681378
736,2/20/2018 3:45,16.427,163.53,2.180214666
737,2/20/2018 4:00,16.427,163.55,2.18048131
738,2/20/2018 4:15,16.427,163.72,2.182747784
739,2/20/2018 4:30,16.427,163.61,2.181281242
740,2/20/2018 4:45,16.427,163.64,2.181681208
741,2/20/2018 5:00,16.427,163.6,2.18114792
742,2/20/2018 5:15,16.332,163.57,2.180747954
743,2/20/2018 5:30,16.332,163.59,2.181014598
744,2/20/2018 5:45,16.332,163.59,2.181014598
745,2/20/2018 6:00,16.427,163.6,2.18114792
746,2/20/2018 6:15,16.427,163.6,2.18114792
747,2/20/2018 6:30,16.427,163.64,2.181681208
748,2/20/2018 6:45,16.427,163.77,2.183414394
749,2/20/2018 7:00,16.427,163.49,2.179681378
750,2/20/2018 7:15,16.427,163.47,2.179414734
751,2/20/2018 7:30,16.427,163.21,2.175948362
752,2/20/2018 7:45,16.427,163.33,2.177548226
753,2/20/2018 8:00,16.427,163.24,2.176348328
754,2/20/2018 8:15,16.427,163.08,2.174215176
755,2/20/2018 8:30,16.427,163.23,2.176215006
756,2/20/2018 8:45,16.427,163.09,2.174348498
757,2/20/2018 9:00,16.427,162.97,2.172748634
758,2/20/2018 9:15,16.427,162.9,2.17181538
759,2/20/2018 9:30,16.332,162.85,2.17114877
760,2/20/2018 9:45,16.427,162.63,2.168215686
761,2/20/2018 10:00,16.427,162.76,2.169948872
762,2/20/2018 10:15,16.427,162.75,2.16981555
763,2/20/2018 10:30,16.427,162.74,2.169682228
764,2/20/2018 10:45,16.427,162.8,2.17048216
765,2/20/2018 11:00,16.427,162.74,2.169682228
766,2/20/2018 11:15,16.332,162.69,2.169015618
767,2/20/2018 11:30,16.332,162.69,2.169015618
768,2/20/2018 11:45,16.332,162.52,2.166749144
769,2/20/2018 12:00,16.427,162.55,2.16714911
770,2/20/2018 12:15,16.427,162.66,2.168615652
771,2/20/2018 12:30,16.427,162.41,2.165282602
772,2/20/2018 12:45,16.523,162.57,2.167415754
773,2/20/2018 13:00,16.427,162.39,2.165015958
774,2/20/2018 13:15,16.427,162.51,2.166615822
775,2/20/2018 13:30,16.427,162.51,2.166615822
776,2/20/2018 13:45,16.332,162.18,2.162216196
777,2/20/2018 14:00,16.427,162.34,2.164349348
778,2/20/2018 14:15,16.427,162.44,2.165682568
779,2/20/2018 14:30,16.427,162.38,2.164882636
780,2/20/2018 14:45,16.427,162.38,2.164882636
781,2/20/2018 15:00,16.427,162.41,2.165282602
782,2/20/2018 15:15,16.427,162.18,2.162216196
783,2/20/2018 15:30,16.523,162.2,2.16248284
784,2/20/2018 15:45,16.427,162.3,2.16381606
785,2/20/2018 16:00,16.427,161.99,2.159683078
786,2/20/2018 16:15,16.427,161.99,2.159683078
787,2/20/2018 16:30,16.427,162.02,2.160083044
788,2/20/2018 16:45,16.427,161.9,2.15848318
789,2/20/2018 17:00,16.427,161.59,2.154350198
790,2/20/2018 17:15,16.427,162.2,2.16248284
791,2/20/2018 17:30,16.427,162.55,2.16714911
792,2/20/2018 17:45,16.427,162.67,2.168748974
793,2/20/2018 18:00,16.427,162.71,2.169282262
794,2/20/2018 18:15,16.427,162.85,2.17114877
795,2/20/2018 18:30,16.427,162.91,2.171948702
796,2/20/2018 18:45,16.427,162.85,2.17114877
797,2/20/2018 19:00,16.427,162.86,2.171282092
798,2/20/2018 19:15,16.427,162.83,2.170882126
799,2/20/2018 19:30,16.427,162.8,2.17048216
800,2/20/2018 19:45,16.427,163.06,2.173948532
801,2/20/2018 20:00,16.427,162.94,2.172348668
802,2/20/2018 20:15,16.427,162.87,2.171415414
803,2/20/2018 20:30,16.427,162.93,2.172215346
804,2/20/2018 20:45,16.427,162.99,2.173015278
805,2/20/2018 21:00,16.427,162.99,2.173015278
806,2/20/2018 21:15,16.427,163.03,2.173548566
807,2/20/2018 21:30,16.427,162.86,2.171282092
808,2/20/2018 21:45,16.427,163.04,2.173681888
809,2/20/2018 22:00,16.427,163.12,2.174748464
810,2/20/2018 22:15,16.427,163.01,2.173281922
811,2/20/2018 22:30,16.427,163.07,2.174081854
812,2/20/2018 22:45,16.523,163.15,2.17514843
813,2/20/2018 23:00,16.523,163.13,2.174881786
814,2/20/2018 23:15,16.523,163.07,2.174081854
815,2/20/2018 23:30,16.427,163.04,2.173681888
816,2/20/2018 23:45,16.332,163.1,2.17448182
817,2/21/2018 0:00,16.427,163.01,2.173281922
818,2/21/2018 0:15,16.427,163.06,2.173948532
819,2/21/2018 0:30,16.523,163.04,2.173681888
820,2/21/2018 0:45,16.523,162.85,2.17114877
821,2/21/2018 1:00,16.523,162.85,2.17114877
822,2/21/2018 1:15,16.427,162.86,2.171282092
823,2/21/2018 1:30,16.427,162.92,2.172082024
824,2/21/2018 1:45,16.427,162.92,2.172082024
825,2/21/2018 2:00,16.427,163.01,2.173281922
826,2/21/2018 2:15,16.427,163.01,2.173281922
827,2/21/2018 2:30,16.427,162.92,2.172082024
828,2/21/2018 2:45,16.427,163,2.1731486
829,2/21/2018 3:00,16.427,163.07,2.174081854
830,2/21/2018 3:15,16.427,162.98,2.172881956
831,2/21/2018 3:30,16.427,163.27,2.176748294
832,2/21/2018 3:45,16.427,163.24,2.176348328
833,2/21/2018 4:00,16.523,163.24,2.176348328
834,2/21/2018 4:15,16.523,163.14,2.175015108
835,2/21/2018 4:30,16.523,163.36,2.177948192
836,2/21/2018 4:45,16.523,163.07,2.174081854
837,2/21/2018 5:00,16.523,163.2,2.17581504
838,2/21/2018 5:15,16.427,163.36,2.177948192
839,2/21/2018 5:30,16.427,163.16,2.175281752
840,2/21/2018 5:45,16.427,163.12,2.174748464
841,2/21/2018 6:00,16.427,163.18,2.175548396
842,2/21/2018 6:15,16.427,163.25,2.17648165
843,2/21/2018 6:30,16.427,163.29,2.177014938
844,2/21/2018 6:45,16.427,163.15,2.17514843
845,2/21/2018 7:00,16.427,163.22,2.176081684
846,2/21/2018 7:15,16.523,163.34,2.177681548
847,2/21/2018 7:30,16.523,163.29,2.177014938
848,2/21/2018 7:45,16.523,163.11,2.174615142
849,2/21/2018 8:00,16.523,163.28,2.176881616
850,2/21/2018 8:15,16.523,163.12,2.174748464
851,2/21/2018 8:30,16.523,163.16,2.175281752
852,2/21/2018 8:45,16.523,162.95,2.17248199
853,2/21/2018 9:00,16.427,162.9,2.17181538
854,2/21/2018 9:15,16.427,162.88,2.171548736
855,2/21/2018 9:30,16.427,162.81,2.170615482
856,2/21/2018 9:45,16.427,162.52,2.166749144
857,2/21/2018 10:00,16.427,162.69,2.169015618
858,2/21/2018 10:15,16.427,162.58,2.167549076
859,2/21/2018 10:30,16.427,162.64,2.168349008
860,2/21/2018 10:45,16.427,162.46,2.165949212
861,2/21/2018 11:00,16.523,162.66,2.168615652
862,2/21/2018 11:15,16.523,162.37,2.164749314
863,2/21/2018 11:30,16.523,162.44,2.165682568
864,2/21/2018 11:45,16.427,162.28,2.163549416
865,2/21/2018 12:00,16.332,162.23,2.162882806
866,2/21/2018 12:15,16.332,162.02,2.160083044
867,2/21/2018 12:30,16.332,161.89,2.158349858
868,2/21/2018 12:45,16.523,162.21,2.162616162
869,2/21/2018 13:00,16.618,161.9,2.15848318
870,2/21/2018 13:15,16.713,161.93,2.158883146
871,2/21/2018 13:30,16.523,161.79,2.157016638
872,2/21/2018 13:45,16.427,161.87,2.158083214
873,2/21/2018 14:00,16.427,161.63,2.154883486
874,2/21/2018 14:15,16.427,161.79,2.157016638
875,2/21/2018 14:30,16.427,161.6,2.15448352
876,2/21/2018 14:45,16.523,161.59,2.154350198
877,2/21/2018 15:00,16.427,161.7,2.15581674
878,2/21/2018 15:15,16.427,161.66,2.155283452
879,2/21/2018 15:30,16.427,161.5,2.1531503
880,2/21/2018 15:45,16.523,161.48,2.152883656
881,2/21/2018 16:00,16.523,161.6,2.15448352
882,2/21/2018 16:15,16.427,161.79,2.157016638
883,2/21/2018 16:30,16.523,161.71,2.155950062
884,2/21/2018 16:45,16.523,161.71,2.155950062
885,2/21/2018 17:00,16.523,161.75,2.15648335
886,2/21/2018 17:15,16.523,161.79,2.157016638
887,2/21/2018 17:30,16.523,162.04,2.160349688
888,2/21/2018 17:45,16.523,162.16,2.161949552
889,2/21/2018 18:00,16.427,162.23,2.162882806
890,2/21/2018 18:15,16.427,162.28,2.163549416
891,2/21/2018 18:30,16.523,162.32,2.164082704
892,2/21/2018 18:45,16.523,162.32,2.164082704
893,2/21/2018 19:00,16.523,162.32,2.164082704
894,2/21/2018 19:15,16.427,162.35,2.16448267
895,2/21/2018 19:30,16.427,162.29,2.163682738
896,2/21/2018 19:45,16.523,162.2,2.16248284
897,2/21/2018 20:00,16.523,162.34,2.164349348
898,2/21/2018 20:15,16.523,162.35,2.16448267
899,2/21/2018 20:30,16.523,162.48,2.166215856
900,2/21/2018 20:45,16.523,162.43,2.165549246
901,2/21/2018 21:00,16.523,162.57,2.167415754
902,2/21/2018 21:15,16.523,162.65,2.16848233
903,2/21/2018 21:30,16.523,162.74,2.169682228
904,2/21/2018 21:45,16.523,162.75,2.16981555
905,2/21/2018 22:00,16.523,162.65,2.16848233
906,2/21/2018 22:15,16.523,162.74,2.169682228
907,2/21/2018 22:30,16.523,162.77,2.170082194
908,2/21/2018 22:45,16.523,162.85,2.17114877
909,2/21/2018 23:00,16.523,162.78,2.170215516
910,2/21/2018 23:15,16.523,162.71,2.169282262
911,2/21/2018 23:30,16.523,162.65,2.16848233
912,2/21/2018 23:45,16.523,162.78,2.170215516
913,2/22/2018 0:00,16.523,162.74,2.169682228
914,2/22/2018 0:15,16.523,162.75,2.16981555
915,2/22/2018 0:30,16.523,162.79,2.170348838
916,2/22/2018 0:45,16.523,162.87,2.171415414
917,2/22/2018 1:00,16.523,162.73,2.169548906
918,2/22/2018 1:15,16.523,162.76,2.169948872
919,2/22/2018 1:30,16.523,162.88,2.171548736
920,2/22/2018 1:45,16.523,162.95,2.17248199
921,2/22/2018 2:00,16.523,162.9,2.17181538
922,2/22/2018 2:15,16.523,163.04,2.173681888
923,2/22/2018 2:30,16.523,162.78,2.170215516
924,2/22/2018 2:45,16.523,162.94,2.172348668
925,2/22/2018 3:00,16.523,163,2.1731486
926,2/22/2018 3:15,16.523,163.08,2.174215176
927,2/22/2018 3:30,16.523,163.15,2.17514843
928,2/22/2018 3:45,16.523,163.02,2.173415244
929,2/22/2018 4:00,16.523,163.1,2.17448182
930,2/22/2018 4:15,16.523,163.01,2.173281922
931,2/22/2018 4:30,16.523,163.17,2.175415074
932,2/22/2018 4:45,16.523,163.08,2.174215176
933,2/22/2018 5:00,16.523,163.08,2.174215176
934,2/22/2018 5:15,16.523,163.24,2.176348328
935,2/22/2018 5:30,16.523,163.12,2.174748464
936,2/22/2018 5:45,16.523,163.2,2.17581504
937,2/22/2018 6:00,16.523,163.28,2.176881616
938,2/22/2018 6:15,16.523,163.12,2.174748464
939,2/22/2018 6:30,16.523,163.2,2.17581504
940,2/22/2018 6:45,16.523,163.09,2.174348498
941,2/22/2018 7:00,16.523,163.05,2.17381521
942,2/22/2018 7:15,16.523,163.12,2.174748464
943,2/22/2018 7:30,16.523,163.09,2.174348498
944,2/22/2018 7:45,16.523,162.98,2.172881956
945,2/22/2018 8:00,16.523,162.85,2.17114877
946,2/22/2018 8:15,16.523,163.08,2.174215176
947,2/22/2018 8:30,16.523,162.77,2.170082194
948,2/22/2018 8:45,16.523,162.57,2.167415754
949,2/22/2018 9:00,16.523,162.49,2.166349178
950,2/22/2018 9:15,16.523,162.5,2.1664825
951,2/22/2018 9:30,16.523,162.36,2.164615992
952,2/22/2018 9:45,16.523,162.06,2.160616332
953,2/22/2018 10:00,16.523,162.14,2.161682908
954,2/22/2018 10:15,16.523,162.06,2.160616332
955,2/22/2018 10:30,16.523,162.12,2.161416264
956,2/22/2018 10:45,16.523,162.06,2.160616332
957,2/22/2018 11:00,16.523,162.17,2.162082874
958,2/22/2018 11:15,16.523,161.93,2.158883146
959,2/22/2018 11:30,16.523,161.94,2.159016468
960,2/22/2018 11:45,16.523,161.88,2.158216536
961,2/22/2018 12:00,16.523,162.06,2.160616332
962,2/22/2018 12:15,16.618,161.97,2.159416434
963,2/22/2018 12:30,16.523,161.78,2.156883316
964,2/22/2018 12:45,16.618,161.42,2.152083724
965,2/22/2018 13:00,16.523,161.72,2.156083384
966,2/22/2018 13:15,16.427,161.73,2.156216706
967,2/22/2018 13:30,16.523,161.88,2.158216536
968,2/22/2018 13:45,16.523,161.82,2.157416604
969,2/22/2018 14:00,16.523,161.88,2.158216536
970,2/22/2018 14:15,16.523,162.11,2.161282942
971,2/22/2018 14:30,16.523,161.63,2.154883486
972,2/22/2018 14:45,16.618,161.71,2.155950062
973,2/22/2018 15:00,16.523,161.6,2.15448352
974,2/22/2018 15:15,16.523,161.62,2.154750164
975,2/22/2018 15:30,16.523,161.62,2.154750164
976,2/22/2018 15:45,16.618,161.6,2.15448352
977,2/22/2018 16:00,16.523,161.31,2.150617182
978,2/22/2018 16:15,16.523,161.41,2.151950402
979,2/22/2018 16:30,16.523,161.43,2.152217046
980,2/22/2018 16:45,16.523,161.36,2.151283792
981,2/22/2018 17:00,16.523,161.72,2.156083384
982,2/22/2018 17:15,16.523,161.68,2.155550096
983,2/22/2018 17:30,16.618,161.81,2.157283282
984,2/22/2018 17:45,16.618,162.11,2.161282942
985,2/22/2018 18:00,16.523,162.08,2.160882976
986,2/22/2018 18:15,16.523,161.91,2.158616502
987,2/22/2018 18:30,16.523,161.98,2.159549756
988,2/22/2018 18:45,16.523,162.11,2.161282942
989,2/22/2018 19:00,16.523,161.93,2.158883146
990,2/22/2018 19:15,16.523,162,2.1598164
991,2/22/2018 19:30,16.618,162.17,2.162082874
992,2/22/2018 19:45,16.618,161.92,2.158749824
993,2/22/2018 20:00,16.618,161.99,2.159683078
994,2/22/2018 20:15,16.523,162.16,2.161949552
995,2/22/2018 20:30,16.523,162.16,2.161949552
996,2/22/2018 20:45,16.618,162.14,2.161682908
997,2/22/2018 21:00,16.523,162.04,2.160349688
998,2/22/2018 21:15,16.523,162.16,2.161949552
999,2/22/2018 21:30,16.523,162.23,2.162882806
1000,2/22/2018 21:45,16.523,162.11,2.161282942
1001,2/22/2018 22:00,16.523,162.1,2.16114962
1002,2/22/2018 22:15,16.523,162.16,2.161949552
1003,2/22/2018 22:30,16.523,161.98,2.159549756
1004,2/22/2018 22:45,16.618,161.95,2.15914979
1005,2/22/2018 23:00,16.618,161.95,2.15914979
1006,2/22/2018 23:15,16.618,162.07,2.160749654
1007,2/22/2018 23:30,16.618,162.27,2.163416094
1008,2/22/2018 23:45,16.523,162.16,2.161949552
1009,2/23/2018 0:00,16.523,162.1,2.16114962
1010,2/23/2018 0:15,16.523,162.1,2.16114962
1011,2/23/2018 0:30,16.523,162.17,2.162082874
1012,2/23/2018 0:45,16.618,162.34,2.164349348
1013,2/23/2018 1:00,16.618,162.22,2.162749484
1014,2/23/2018 1:15,16.523,162.13,2.161549586
1015,2/23/2018 1:30,16.523,162.08,2.160882976
1016,2/23/2018 1:45,16.523,162.39,2.165015958
1017,2/23/2018 2:00,16.618,162.19,2.162349518
1018,2/23/2018 2:15,16.618,162.14,2.161682908
1019,2/23/2018 2:30,16.618,162.28,2.163549416
1020,2/23/2018 2:45,16.523,162.38,2.164882636
1021,2/23/2018 3:00,16.523,162.14,2.161682908
1022,2/23/2018 3:15,16.523,162.33,2.164216026
1023,2/23/2018 3:30,16.618,162.38,2.164882636
1024,2/23/2018 3:45,16.618,162.25,2.16314945
1025,2/23/2018 4:00,16.618,162.32,2.164082704
1026,2/23/2018 4:15,16.523,162.29,2.163682738
1027,2/23/2018 4:30,16.618,162.46,2.165949212
1028,2/23/2018 4:45,16.618,162.34,2.164349348
1029,2/23/2018 5:00,16.618,162.42,2.165415924
1030,2/23/2018 5:15,16.618,162.37,2.164749314
1031,2/23/2018 5:30,16.618,162.43,2.165549246
1032,2/23/2018 5:45,16.618,162.45,2.16581589
